,Regression type,lambda,kFold,Complexity,Value,Metric
13,LASSO,0.001,0,13,,MSE_train
14,LASSO,0.001,0,14,,MSE_train
15,LASSO,0.001,0,15,,MSE_train
16,LASSO,0.001,0,16,,MSE_train
17,LASSO,0.001,0,17,,MSE_train
18,LASSO,0.001,0,18,,MSE_train
19,LASSO,0.001,0,19,,MSE_train
20,LASSO,0.001,0,20,,MSE_train
0,RIDGE,0.1,0,0,1.0682863471584716,MSE
1,RIDGE,0.1,0,1,0.9926213592088193,MSE
2,RIDGE,0.1,0,2,0.9886618366370662,MSE
3,RIDGE,0.1,0,3,0.9807657495963245,MSE
4,RIDGE,0.1,0,4,0.9764202443150196,MSE
5,RIDGE,0.1,0,5,0.9743124768685738,MSE
6,RIDGE,0.1,0,6,0.972840182751018,MSE
7,RIDGE,0.1,0,7,0.9715511839215748,MSE
8,RIDGE,0.1,0,8,0.9702101516085908,MSE
9,RIDGE,0.1,0,9,0.9687795319803488,MSE
10,RIDGE,0.1,0,10,0.9673374244985328,MSE
11,RIDGE,0.1,0,11,0.9659776271846686,MSE
12,RIDGE,0.1,0,12,0.9647615349445662,MSE
13,RIDGE,0.1,0,13,0.9637092327825251,MSE
14,RIDGE,0.1,0,14,0.96280958933631,MSE
15,RIDGE,0.1,0,15,0.9620349408093668,MSE
16,RIDGE,0.1,0,16,0.9613530596909307,MSE
17,RIDGE,0.1,0,17,0.9607344827342919,MSE
18,RIDGE,0.1,0,18,0.9601558597540115,MSE
19,RIDGE,0.1,0,19,0.9596006594341148,MSE
20,RIDGE,0.1,0,20,0.9590584301295046,MSE
0,RIDGE,0.1,0,0,7.412677582863125e-09,Bias
1,RIDGE,0.1,0,1,-0.1506738405270006,Bias
2,RIDGE,0.1,0,2,-0.15726457764805557,Bias
3,RIDGE,0.1,0,3,-0.16881233134646434,Bias
4,RIDGE,0.1,0,4,-0.1774374952145441,Bias
5,RIDGE,0.1,0,5,-0.18240212678667256,Bias
6,RIDGE,0.1,0,6,-0.1856201887078398,Bias
7,RIDGE,0.1,0,7,-0.18811914784606187,Bias
8,RIDGE,0.1,0,8,-0.19040379792265472,Bias
9,RIDGE,0.1,0,9,-0.19266128683335615,Bias
10,RIDGE,0.1,0,10,-0.19488862016268904,Bias
11,RIDGE,0.1,0,11,-0.1970148865608209,Bias
12,RIDGE,0.1,0,12,-0.19897363825662062,Bias
13,RIDGE,0.1,0,13,-0.2007297439032203,Bias
14,RIDGE,0.1,0,14,-0.2022800655597634,Bias
15,RIDGE,0.1,0,15,-0.20364359655817443,Bias
16,RIDGE,0.1,0,16,-0.2048502258560846,Bias
17,RIDGE,0.1,0,17,-0.20593207643555023,Bias
18,RIDGE,0.1,0,18,-0.20691825468322378,Bias
19,RIDGE,0.1,0,19,-0.20783246116035148,Bias
20,RIDGE,0.1,0,20,-0.20869253293547108,Bias
0,RIDGE,0.1,0,0,1.232595164407831e-32,Variance
1,RIDGE,0.1,0,1,0.07500885999002596,Variance
2,RIDGE,0.1,0,2,0.07764007453932774,Variance
3,RIDGE,0.1,0,3,0.0812917411969948,Variance
4,RIDGE,0.1,0,4,0.08557139978376968,Variance
5,RIDGE,0.1,0,5,0.08842826390945234,Variance
6,RIDGE,0.1,0,6,0.09017403171306382,Variance
7,RIDGE,0.1,0,7,0.09138399202184264,Variance
8,RIDGE,0.1,0,8,0.09232760978545146,Variance
9,RIDGE,0.1,0,9,0.09315447906791101,Variance
10,RIDGE,0.1,0,10,0.0939397049154278,Variance
11,RIDGE,0.1,0,11,0.09470617399969551,Variance
12,RIDGE,0.1,0,12,0.09544883345539279,Variance
13,RIDGE,0.1,0,13,0.09615263693995132,Variance
14,RIDGE,0.1,0,14,0.09680331515027936,Variance
15,RIDGE,0.1,0,15,0.09739219762174725,Variance
16,RIDGE,0.1,0,16,0.09791694580122126,Variance
17,RIDGE,0.1,0,17,0.09838021942404805,Variance
18,RIDGE,0.1,0,18,0.09878777469144134,Variance
19,RIDGE,0.1,0,19,0.09914678084867223,Variance
20,RIDGE,0.1,0,20,0.09946462331918167,Variance
0,RIDGE,0.1,0,0,-6.938848828852429e-09,R2
1,RIDGE,0.1,0,1,0.07082837037397649,R2
2,RIDGE,0.1,0,2,0.07453479478889069,R2
3,RIDGE,0.1,0,3,0.08192615302962292,R2
4,RIDGE,0.1,0,4,0.08599388760567195,R2
5,RIDGE,0.1,0,5,0.08796692364294578,R2
6,RIDGE,0.1,0,6,0.08934510668505613,R2
7,RIDGE,0.1,0,7,0.09055171092727643,R2
8,RIDGE,0.1,0,8,0.09180702260083307,R2
9,RIDGE,0.1,0,9,0.09314619504460164,R2
10,RIDGE,0.1,0,10,0.09449612102246185,R2
11,RIDGE,0.1,0,11,0.09576899821209972,R2
12,RIDGE,0.1,0,12,0.09690735615496338,R2
13,RIDGE,0.1,0,13,0.09789239370799574,R2
14,RIDGE,0.1,0,14,0.09873453070136895,R2
15,RIDGE,0.1,0,15,0.09945966262351591,R2
16,RIDGE,0.1,0,16,0.10009795695815871,R2
17,RIDGE,0.1,0,17,0.1006769936205445,R2
18,RIDGE,0.1,0,18,0.10121863021997723,R2
19,RIDGE,0.1,0,19,0.10173834136786009,R2
20,RIDGE,0.1,0,20,0.10224591062568578,R2
0,RIDGE,0.1,0,0,,MSE_train
1,RIDGE,0.1,0,1,,MSE_train
2,RIDGE,0.1,0,2,,MSE_train
3,RIDGE,0.1,0,3,,MSE_train
4,RIDGE,0.1,0,4,,MSE_train
5,RIDGE,0.1,0,5,,MSE_train
6,RIDGE,0.1,0,6,,MSE_train
7,RIDGE,0.1,0,7,,MSE_train
8,RIDGE,0.1,0,8,,MSE_train
9,RIDGE,0.1,0,9,,MSE_train
10,RIDGE,0.1,0,10,,MSE_train
11,RIDGE,0.1,0,11,,MSE_train
12,RIDGE,0.1,0,12,,MSE_train
13,RIDGE,0.1,0,13,,MSE_train
14,RIDGE,0.1,0,14,,MSE_train
15,RIDGE,0.1,0,15,,MSE_train
16,RIDGE,0.1,0,16,,MSE_train
17,RIDGE,0.1,0,17,,MSE_train
18,RIDGE,0.1,0,18,,MSE_train
19,RIDGE,0.1,0,19,,MSE_train
20,RIDGE,0.1,0,20,,MSE_train
0,LASSO,0.1,0,0,1.078286339745794,MSE
1,LASSO,0.1,0,1,1.078286339745794,MSE
2,LASSO,0.1,0,2,1.078286339745794,MSE
3,LASSO,0.1,0,3,1.078286339745794,MSE
4,LASSO,0.1,0,4,1.078286339745794,MSE
5,LASSO,0.1,0,5,1.078286339745794,MSE
6,LASSO,0.1,0,6,1.078286339745794,MSE
7,LASSO,0.1,0,7,1.078286339745794,MSE
8,LASSO,0.1,0,8,1.078286339745794,MSE
9,LASSO,0.1,0,9,1.078286339745794,MSE
10,LASSO,0.1,0,10,1.078286339745794,MSE
11,LASSO,0.1,0,11,1.078286339745794,MSE
12,LASSO,0.1,0,12,1.078286339745794,MSE
13,LASSO,0.1,0,13,1.078286339745794,MSE
14,LASSO,0.1,0,14,1.078286339745794,MSE
15,LASSO,0.1,0,15,1.078286339745794,MSE
16,LASSO,0.1,0,16,1.078286339745794,MSE
17,LASSO,0.1,0,17,1.078286339745794,MSE
18,LASSO,0.1,0,18,1.078286339745794,MSE
19,LASSO,0.1,0,19,1.078286339745794,MSE
20,LASSO,0.1,0,20,1.078286339745794,MSE
0,LASSO,0.1,0,0,0.010000000000000009,Bias
1,LASSO,0.1,0,1,0.010000000000000009,Bias
2,LASSO,0.1,0,2,0.010000000000000009,Bias
3,LASSO,0.1,0,3,0.010000000000000009,Bias
4,LASSO,0.1,0,4,0.010000000000000009,Bias
5,LASSO,0.1,0,5,0.010000000000000009,Bias
6,LASSO,0.1,0,6,0.010000000000000009,Bias
7,LASSO,0.1,0,7,0.010000000000000009,Bias
8,LASSO,0.1,0,8,0.010000000000000009,Bias
9,LASSO,0.1,0,9,0.010000000000000009,Bias
10,LASSO,0.1,0,10,0.010000000000000009,Bias
11,LASSO,0.1,0,11,0.010000000000000009,Bias
12,LASSO,0.1,0,12,0.010000000000000009,Bias
13,LASSO,0.1,0,13,0.010000000000000009,Bias
14,LASSO,0.1,0,14,0.010000000000000009,Bias
15,LASSO,0.1,0,15,0.010000000000000009,Bias
16,LASSO,0.1,0,16,0.010000000000000009,Bias
17,LASSO,0.1,0,17,0.010000000000000009,Bias
18,LASSO,0.1,0,18,0.010000000000000009,Bias
19,LASSO,0.1,0,19,0.010000000000000009,Bias
20,LASSO,0.1,0,20,0.010000000000000009,Bias
0,LASSO,0.1,0,0,0.0,Variance
1,LASSO,0.1,0,1,0.0,Variance
2,LASSO,0.1,0,2,0.0,Variance
3,LASSO,0.1,0,3,0.0,Variance
4,LASSO,0.1,0,4,0.0,Variance
5,LASSO,0.1,0,5,0.0,Variance
6,LASSO,0.1,0,6,0.0,Variance
7,LASSO,0.1,0,7,0.0,Variance
8,LASSO,0.1,0,8,0.0,Variance
9,LASSO,0.1,0,9,0.0,Variance
10,LASSO,0.1,0,10,0.0,Variance
11,LASSO,0.1,0,11,0.0,Variance
12,LASSO,0.1,0,12,0.0,Variance
13,LASSO,0.1,0,13,0.0,Variance
14,LASSO,0.1,0,14,0.0,Variance
15,LASSO,0.1,0,15,0.0,Variance
16,LASSO,0.1,0,16,0.0,Variance
17,LASSO,0.1,0,17,0.0,Variance
18,LASSO,0.1,0,18,0.0,Variance
19,LASSO,0.1,0,19,0.0,Variance
20,LASSO,0.1,0,20,0.0,Variance
0,LASSO,0.1,0,0,-0.009360786174968272,R2
1,LASSO,0.1,0,1,-0.009360786174968272,R2
2,LASSO,0.1,0,2,-0.009360786174968272,R2
3,LASSO,0.1,0,3,-0.009360786174968272,R2
4,LASSO,0.1,0,4,-0.009360786174968272,R2
5,LASSO,0.1,0,5,-0.009360786174968272,R2
6,LASSO,0.1,0,6,-0.009360786174968272,R2
7,LASSO,0.1,0,7,-0.009360786174968272,R2
8,LASSO,0.1,0,8,-0.009360786174968272,R2
9,LASSO,0.1,0,9,-0.009360786174968272,R2
10,LASSO,0.1,0,10,-0.009360786174968272,R2
11,LASSO,0.1,0,11,-0.009360786174968272,R2
12,LASSO,0.1,0,12,-0.009360786174968272,R2
13,LASSO,0.1,0,13,-0.009360786174968272,R2
14,LASSO,0.1,0,14,-0.009360786174968272,R2
15,LASSO,0.1,0,15,-0.009360786174968272,R2
16,LASSO,0.1,0,16,-0.009360786174968272,R2
17,LASSO,0.1,0,17,-0.009360786174968272,R2
18,LASSO,0.1,0,18,-0.009360786174968272,R2
19,LASSO,0.1,0,19,-0.009360786174968272,R2
20,LASSO,0.1,0,20,-0.009360786174968272,R2
0,LASSO,0.1,0,0,,MSE_train
1,LASSO,0.1,0,1,,MSE_train
2,LASSO,0.1,0,2,,MSE_train
3,LASSO,0.1,0,3,,MSE_train
4,LASSO,0.1,0,4,,MSE_train
5,LASSO,0.1,0,5,,MSE_train
6,LASSO,0.1,0,6,,MSE_train
7,LASSO,0.1,0,7,,MSE_train
8,LASSO,0.1,0,8,,MSE_train
9,LASSO,0.1,0,9,,MSE_train
10,LASSO,0.1,0,10,,MSE_train
11,LASSO,0.1,0,11,,MSE_train
12,LASSO,0.1,0,12,,MSE_train
13,LASSO,0.1,0,13,,MSE_train
14,LASSO,0.1,0,14,,MSE_train
15,LASSO,0.1,0,15,,MSE_train
16,LASSO,0.1,0,16,,MSE_train
17,LASSO,0.1,0,17,,MSE_train
18,LASSO,0.1,0,18,,MSE_train
19,LASSO,0.1,0,19,,MSE_train
20,LASSO,0.1,0,20,,MSE_train
0,OLS,0,5,0,1.069870446465663,MSE
1,OLS,0,5,1,1.0090640887262203,MSE
2,OLS,0,5,2,1.0281398141526663,MSE
3,OLS,0,5,3,1.042215732540398,MSE
4,OLS,0,5,4,1.0480086288323565,MSE
5,OLS,0,5,5,1.068841133639489,MSE
6,OLS,0,5,6,1.0864760774814273,MSE
7,OLS,0,5,7,1.1072884519710922,MSE
8,OLS,0,5,8,1.1231886276961238,MSE
9,OLS,0,5,9,1.1462036568561265,MSE
10,OLS,0,5,10,1.2379416328763064,MSE
11,OLS,0,5,11,1.2387600409984434,MSE
12,OLS,0,5,12,1.3312459882185488,MSE
13,OLS,0,5,13,1.3909183830425955,MSE
14,OLS,0,5,14,1.6570015212793632,MSE
15,OLS,0,5,15,3.4616272479875825,MSE
16,OLS,0,5,16,3.59582907542902,MSE
17,OLS,0,5,17,4.569744994677725,MSE
18,OLS,0,5,18,3.4333243624273213,MSE
19,OLS,0,5,19,3.034289734489809,MSE
20,OLS,0,5,20,4.528640028324566,MSE
0,OLS,0,5,0,0.0016809567915565867,Bias
1,OLS,0,5,1,-0.1341991354314307,Bias
2,OLS,0,5,2,-0.1214205685826198,Bias
3,OLS,0,5,3,-0.12621581195402592,Bias
4,OLS,0,5,4,-0.13037330810284237,Bias
5,OLS,0,5,5,-0.12728713199228503,Bias
6,OLS,0,5,6,-0.12338847763689659,Bias
7,OLS,0,5,7,-0.10948712742418758,Bias
8,OLS,0,5,8,-0.12602167663638048,Bias
9,OLS,0,5,9,-0.14471928879492915,Bias
10,OLS,0,5,10,-0.12643253730551085,Bias
11,OLS,0,5,11,-0.12230491298212998,Bias
12,OLS,0,5,12,-0.13002388309356894,Bias
13,OLS,0,5,13,-0.13645478410967146,Bias
14,OLS,0,5,14,-0.14731978765156176,Bias
15,OLS,0,5,15,-0.13309251229785582,Bias
16,OLS,0,5,16,-0.1796984887313295,Bias
17,OLS,0,5,17,-0.19282885407006164,Bias
18,OLS,0,5,18,-0.21021289278129993,Bias
19,OLS,0,5,19,-0.18094888394076436,Bias
20,OLS,0,5,20,-0.19032900642087955,Bias
0,OLS,0,5,0,6.162975822039155e-33,Variance
1,OLS,0,5,1,0.07507373448354482,Variance
2,OLS,0,5,2,0.0813708930611799,Variance
3,OLS,0,5,3,0.10024205482031763,Variance
4,OLS,0,5,4,0.11019244726109254,Variance
5,OLS,0,5,5,0.12793877595766778,Variance
6,OLS,0,5,6,0.14167506544421746,Variance
7,OLS,0,5,7,0.14858608972117343,Variance
8,OLS,0,5,8,0.18102081465839812,Variance
9,OLS,0,5,9,0.22273345597694927,Variance
10,OLS,0,5,10,0.2961846805077109,Variance
11,OLS,0,5,11,0.2928754643064672,Variance
12,OLS,0,5,12,0.3930803816380113,Variance
13,OLS,0,5,13,0.4591836774781606,Variance
14,OLS,0,5,14,0.7361318192568186,Variance
15,OLS,0,5,15,2.5265302706113317,Variance
16,OLS,0,5,16,2.7073380744862434,Variance
17,OLS,0,5,17,3.6943843590736805,Variance
18,OLS,0,5,18,2.5753477655345147,Variance
19,OLS,0,5,19,2.1470491287564673,Variance
20,OLS,0,5,20,3.650779545071339,Variance
0,OLS,0,5,0,-0.0038684610964564436,R2
1,OLS,0,5,1,0.05621967631791417,R2
2,OLS,0,5,2,0.038444205942665496,R2
3,OLS,0,5,3,0.024876996000206035,R2
4,OLS,0,5,4,0.01963747514744457,R2
5,OLS,0,5,5,-0.0019007178213670643,R2
6,OLS,0,5,6,-0.0173023796292347,R2
7,OLS,0,5,7,-0.03648486466756956,R2
8,OLS,0,5,8,-0.0522125801806891,R2
9,OLS,0,5,9,-0.07271934246391439,R2
10,OLS,0,5,10,-0.1565869578410553,R2
11,OLS,0,5,11,-0.15764073179297017,R2
12,OLS,0,5,12,-0.2432337460017625,R2
13,OLS,0,5,13,-0.29850958569871044,R2
14,OLS,0,5,14,-0.53713041796917,R2
15,OLS,0,5,15,-2.1457876513490923,R2
16,OLS,0,5,16,-2.2680247730149765,R2
17,OLS,0,5,17,-3.1391116237924233,R2
18,OLS,0,5,18,-2.1368795899174846,R2
19,OLS,0,5,19,-1.7847087033327176,R2
20,OLS,0,5,20,-3.1241366283680994,R2
0,OLS,0,5,0,1.0681894896741062,MSE_train
1,OLS,0,5,1,0.9912092466499164,MSE_train
2,OLS,0,5,2,0.9851016315610053,MSE_train
3,OLS,0,5,3,0.9694814152459157,MSE_train
4,OLS,0,5,4,0.9589268525803336,MSE_train
5,OLS,0,5,5,0.9454711245970229,MSE_train
6,OLS,0,5,6,0.9312897416415764,MSE_train
7,OLS,0,5,7,0.9248388478507363,MSE_train
8,OLS,0,5,8,0.9027741140971389,MSE_train
9,OLS,0,5,9,0.8711989781521173,MSE_train
10,OLS,0,5,10,0.8687619461114617,MSE_train
11,OLS,0,5,11,0.8601286609746674,MSE_train
12,OLS,0,5,12,0.8468116258879632,MSE_train
13,OLS,0,5,13,0.8397427381350524,MSE_train
14,OLS,0,5,14,0.8372471722536106,MSE_train
15,OLS,0,5,15,0.8326946945096989,MSE_train
16,OLS,0,5,16,0.8252367056266575,MSE_train
17,OLS,0,5,17,0.8238585468435956,MSE_train
18,OLS,0,5,18,0.8155191795850341,MSE_train
19,OLS,0,5,19,0.8123639305576236,MSE_train
20,OLS,0,5,20,0.807017210757959,MSE_train
0,RIDGE,1e-05,5,0,1.069870446434852,MSE
1,RIDGE,1e-05,5,1,1.0090640826419675,MSE
2,RIDGE,1e-05,5,2,1.0281396123815427,MSE
3,RIDGE,1e-05,5,3,1.0422073637231495,MSE
4,RIDGE,1e-05,5,4,1.047880809202288,MSE
5,RIDGE,1e-05,5,5,1.0645080382190788,MSE
6,RIDGE,1e-05,5,6,1.0709884215842993,MSE
7,RIDGE,1e-05,5,7,1.0771705860186307,MSE
8,RIDGE,1e-05,5,8,1.0835306797209443,MSE
9,RIDGE,1e-05,5,9,1.0878434426000239,MSE
10,RIDGE,1e-05,5,10,1.089695302395881,MSE
11,RIDGE,1e-05,5,11,1.0908552594259002,MSE
12,RIDGE,1e-05,5,12,1.0930474221248023,MSE
13,RIDGE,1e-05,5,13,1.0969017856202172,MSE
14,RIDGE,1e-05,5,14,1.102216626188001,MSE
15,RIDGE,1e-05,5,15,1.1084784477534333,MSE
16,RIDGE,1e-05,5,16,1.1151876177275517,MSE
17,RIDGE,1e-05,5,17,1.1220756107903973,MSE
18,RIDGE,1e-05,5,18,1.1292421794989944,MSE
19,RIDGE,1e-05,5,19,1.1371918776172196,MSE
20,RIDGE,1e-05,5,20,1.146797769513381,MSE
0,RIDGE,1e-05,5,0,0.001680956760745752,Bias
1,RIDGE,1e-05,5,1,-0.13419906265202156,Bias
2,RIDGE,1e-05,5,2,-0.12142045549726467,Bias
3,RIDGE,1e-05,5,3,-0.12621501432321777,Bias
4,RIDGE,1e-05,5,4,-0.13037249590723374,Bias
5,RIDGE,1e-05,5,5,-0.12827554236308206,Bias
6,RIDGE,1e-05,5,6,-0.12964202481452716,Bias
7,RIDGE,1e-05,5,7,-0.12720044032304098,Bias
8,RIDGE,1e-05,5,8,-0.12289839367862965,Bias
9,RIDGE,1e-05,5,9,-0.12005845221270035,Bias
10,RIDGE,1e-05,5,10,-0.11974446810311028,Bias
11,RIDGE,1e-05,5,11,-0.1208260415314932,Bias
12,RIDGE,1e-05,5,12,-0.12194969037031736,Bias
13,RIDGE,1e-05,5,13,-0.12258699415320312,Bias
14,RIDGE,1e-05,5,14,-0.12287112303493558,Bias
15,RIDGE,1e-05,5,15,-0.12316119443456558,Bias
16,RIDGE,1e-05,5,16,-0.123788492208049,Bias
17,RIDGE,1e-05,5,17,-0.12495724535868369,Bias
18,RIDGE,1e-05,5,18,-0.12672396498877636,Bias
19,RIDGE,1e-05,5,19,-0.12902038614278355,Bias
20,RIDGE,1e-05,5,20,-0.13170002096401512,Bias
0,RIDGE,1e-05,5,0,1.078520768856852e-32,Variance
1,RIDGE,1e-05,5,1,0.07507365561988262,Variance
2,RIDGE,1e-05,5,2,0.08137057820470098,Variance
3,RIDGE,1e-05,5,3,0.10023288837226095,Variance
4,RIDGE,1e-05,5,4,0.11006381543541555,Variance
5,RIDGE,1e-05,5,5,0.12459409090805458,Variance
6,RIDGE,1e-05,5,6,0.13244095672472014,Variance
7,RIDGE,1e-05,5,7,0.1361815366675654,Variance
8,RIDGE,1e-05,5,8,0.13823958372546774,Variance
9,RIDGE,1e-05,5,9,0.13971240513861785,Variance
10,RIDGE,1e-05,5,10,0.14125028082488533,Variance
11,RIDGE,1e-05,5,11,0.14349181128328728,Variance
12,RIDGE,1e-05,5,12,0.14680762282101334,Variance
13,RIDGE,1e-05,5,13,0.15129929009931403,Variance
14,RIDGE,1e-05,5,14,0.1568982595488303,Variance
15,RIDGE,1e-05,5,15,0.1634501525138926,Variance
16,RIDGE,1e-05,5,16,0.17078662026149424,Variance
17,RIDGE,1e-05,5,17,0.1788433664749747,Variance
18,RIDGE,1e-05,5,18,0.1877766548136646,Variance
19,RIDGE,1e-05,5,19,0.198022774085897,Variance
20,RIDGE,1e-05,5,20,0.21030830080328988,Variance
0,RIDGE,1e-05,5,0,-0.0038684610693017945,R2
1,RIDGE,1e-05,5,1,0.05621968056670566,R2
2,RIDGE,1e-05,5,2,0.03844439451847142,R2
3,RIDGE,1e-05,5,3,0.024884947041756242,R2
4,RIDGE,1e-05,5,4,0.019752240766497085,R2
5,RIDGE,1e-05,5,5,0.0025605187847316108,R2
6,RIDGE,1e-05,5,6,-0.003113410971016063,R2
7,RIDGE,1e-05,5,7,-0.008626923944582159,R2
8,RIDGE,1e-05,5,8,-0.014400963117660152,R2
9,RIDGE,1e-05,5,9,-0.01831463543618407,R2
10,RIDGE,1e-05,5,10,-0.01991273766274785,R2
11,RIDGE,1e-05,5,11,-0.020863980666405713,R2
12,RIDGE,1e-05,5,12,-0.022828333888840483,R2
13,RIDGE,1e-05,5,13,-0.026406229894319958,R2
14,RIDGE,1e-05,5,14,-0.031383553560154064,R2
15,RIDGE,1e-05,5,15,-0.037245264558111515,R2
16,RIDGE,1e-05,5,16,-0.04349809252118327,R2
17,RIDGE,1e-05,5,17,-0.04987450266644211,R2
18,RIDGE,1e-05,5,18,-0.05645418180088792,R2
19,RIDGE,1e-05,5,19,-0.06369331557520021,R2
20,RIDGE,1e-05,5,20,-0.07238963703468373,R2
0,RIDGE,1e-05,5,0,1.0681894896741064,MSE_train
1,RIDGE,1e-05,5,1,0.9912092466499381,MSE_train
2,RIDGE,1e-05,5,2,0.9851016315625905,MSE_train
3,RIDGE,1e-05,5,3,0.9694814164219727,MSE_train
4,RIDGE,1e-05,5,4,0.9589274342385814,MSE_train
5,RIDGE,1e-05,5,5,0.945653217101698,MSE_train
6,RIDGE,1e-05,5,6,0.9364901810110704,MSE_train
7,RIDGE,1e-05,5,7,0.9328841922806911,MSE_train
8,RIDGE,1e-05,5,8,0.9310657674845509,MSE_train
9,RIDGE,1e-05,5,9,0.929217487170886,MSE_train
10,RIDGE,1e-05,5,10,0.9263809417927731,MSE_train
11,RIDGE,1e-05,5,11,0.9229119185299479,MSE_train
12,RIDGE,1e-05,5,12,0.9193274497661154,MSE_train
13,RIDGE,1e-05,5,13,0.9159045021789346,MSE_train
14,RIDGE,1e-05,5,14,0.9127110462665127,MSE_train
15,RIDGE,1e-05,5,15,0.9097275154829862,MSE_train
16,RIDGE,1e-05,5,16,0.906916670570061,MSE_train
17,RIDGE,1e-05,5,17,0.9042582645718773,MSE_train
18,RIDGE,1e-05,5,18,0.9017550551179448,MSE_train
19,RIDGE,1e-05,5,19,0.8994185250010646,MSE_train
20,RIDGE,1e-05,5,20,0.8972543064267535,MSE_train
0,LASSO,1e-05,5,0,1.0698704481026224,MSE
1,LASSO,1e-05,5,1,1.0090638322559915,MSE
2,LASSO,1e-05,5,2,1.028097082746365,MSE
3,LASSO,1e-05,5,3,1.04128892240804,MSE
4,LASSO,1e-05,5,4,1.0451084309570635,MSE
5,LASSO,1e-05,5,5,1.0561772787530808,MSE
6,LASSO,1e-05,5,6,1.0617893878642433,MSE
7,LASSO,1e-05,5,7,1.0651486148172002,MSE
8,LASSO,1e-05,5,8,1.0667005233767,MSE
9,LASSO,1e-05,5,9,1.0664334466015128,MSE
10,LASSO,1e-05,5,10,1.068228132059998,MSE
11,LASSO,1e-05,5,11,1.0700535236046598,MSE
12,LASSO,1e-05,5,12,1.0710394622564927,MSE
13,LASSO,1e-05,5,13,1.070448714548915,MSE
14,LASSO,1e-05,5,14,1.0707302609177018,MSE
15,LASSO,1e-05,5,15,1.0721657500781039,MSE
16,LASSO,1e-05,5,16,1.0725228357528611,MSE
17,LASSO,1e-05,5,17,1.0732813926601121,MSE
18,LASSO,1e-05,5,18,1.0747195331833204,MSE
19,LASSO,1e-05,5,19,1.0775786862643786,MSE
20,LASSO,1e-05,5,20,1.0803802994664946,MSE
0,LASSO,1e-05,5,0,0.0016809584285161442,Bias
1,LASSO,1e-05,5,1,-0.13415923299429733,Bias
2,LASSO,1e-05,5,2,-0.12135415575450273,Bias
3,LASSO,1e-05,5,3,-0.12645637464634554,Bias
4,LASSO,1e-05,5,4,-0.13070164692381442,Bias
5,LASSO,1e-05,5,5,-0.1271084168631106,Bias
6,LASSO,1e-05,5,6,-0.1277337210775326,Bias
7,LASSO,1e-05,5,7,-0.12876627831049187,Bias
8,LASSO,1e-05,5,8,-0.1300010495652255,Bias
9,LASSO,1e-05,5,9,-0.13098450410948193,Bias
10,LASSO,1e-05,5,10,-0.13023544632248496,Bias
11,LASSO,1e-05,5,11,-0.12931854724075442,Bias
12,LASSO,1e-05,5,12,-0.12881321102431464,Bias
13,LASSO,1e-05,5,13,-0.12993916312109993,Bias
14,LASSO,1e-05,5,14,-0.13033712103017892,Bias
15,LASSO,1e-05,5,15,-0.13093159165006862,Bias
16,LASSO,1e-05,5,16,-0.13291920760315548,Bias
17,LASSO,1e-05,5,17,-0.13384263809764066,Bias
18,LASSO,1e-05,5,18,-0.1348798269959791,Bias
19,LASSO,1e-05,5,19,-0.13576582260200637,Bias
20,LASSO,1e-05,5,20,-0.13725513248708968,Bias
0,LASSO,1e-05,5,0,1.1298789007071782e-32,Variance
1,LASSO,1e-05,5,1,0.07503357557618255,Variance
2,LASSO,1e-05,5,2,0.08126174882676135,Variance
3,LASSO,1e-05,5,3,0.09955580738027925,Variance
4,LASSO,1e-05,5,4,0.10762058820677167,Variance
5,LASSO,1e-05,5,5,0.11509620594208507,Variance
6,LASSO,1e-05,5,6,0.12133361926766963,Variance
7,LASSO,1e-05,5,7,0.1257254034535859,Variance
8,LASSO,1e-05,5,8,0.1285120832678191,Variance
9,LASSO,1e-05,5,9,0.12922846103688854,Variance
10,LASSO,1e-05,5,10,0.13027408870837687,Variance
11,LASSO,1e-05,5,11,0.1311825811713081,Variance
12,LASSO,1e-05,5,12,0.13166318360670104,Variance
13,LASSO,1e-05,5,13,0.1321983879959085,Variance
14,LASSO,1e-05,5,14,0.1328778922737745,Variance
15,LASSO,1e-05,5,15,0.13490785205406625,Variance
16,LASSO,1e-05,5,16,0.13725255368191025,Variance
17,LASSO,1e-05,5,17,0.13893454108364642,Variance
18,LASSO,1e-05,5,18,0.14140987050519319,Variance
19,LASSO,1e-05,5,19,0.14515501919227863,Variance
20,LASSO,1e-05,5,20,0.14944594227947794,Variance
0,LASSO,1e-05,5,0,-0.0038684653559154514,R2
1,LASSO,1e-05,5,1,0.0562192314212936,R2
2,LASSO,1e-05,5,2,0.03848222987736772,R2
3,LASSO,1e-05,5,3,0.025731193714152147,R2
4,LASSO,1e-05,5,4,0.022302687080212026,R2
5,LASSO,1e-05,5,5,0.011341811193672386,R2
6,LASSO,1e-05,5,6,0.005699128208766708,R2
7,LASSO,1e-05,5,7,0.002572171232074854,R2
8,LASSO,1e-05,5,8,0.0011989962178514339,R2
9,LASSO,1e-05,5,9,0.0015817881242805951,R2
10,LASSO,1e-05,5,10,3.897878547320585e-05,R2
11,LASSO,1e-05,5,11,-0.0016002523978011687,R2
12,LASSO,1e-05,5,12,-0.002447695302950305,R2
13,LASSO,1e-05,5,13,-0.0018865723481258766,R2
14,LASSO,1e-05,5,14,-0.0021413638536554157,R2
15,LASSO,1e-05,5,15,-0.003436747760489996,R2
